Company_Code,Networth Next Year,Capital Employed,Net Working Capital ,Current Assets ,Total Sales,Retained Earnings,PBDT,PBIT,PBT,PBT_as_%_of_total_income,PAT,CP,Book Value (Adj.) (Unit Curr),EPS (Annualised) (Adjusted) (Unit Curr),APATM (%)[Latest],Creditors Velocity (Days),Total Liabilities,Total Equity,Market Value of Equity,total assets,Cost of Production,Current Ratio,Gross Block 
71582,2.16,2.16,-0.97,5.57,15.37,0.04,1.71,0.78,0.68,17,0.42,1.45,6.25,1.74,12.21,38,5,0.01,0,0.01,8.75,1.06,1.76
23172,2.17,2.08,0.6,0.62,0.05,0,-0.04,-0.04,-0.04,0,-0.04,-0.04,16.96,0,20,0,10,1.23,0,1.23,0.06,0,0
6602,2.2,2.26,1.34,1.38,0,0,-0.06,-0.06,-0.06,0,-0.06,-0.06,8.53,0,0,0,6.36,2.65,3.18,2.65,0.01,27.4,0.56
71606,2.2,5.84,-0.48,1.69,0.26,0,-0.01,-0.09,-0.11,0,-0.11,-0.01,10.57,0,12.44,834,4.77,1.01,0,5.78,0.41,1.08,1.07
4975,2.21,3.9,2.12,3.85,8.33,0.45,0.23,0.2,0.05,0.111111111,0.05,0.23,4.5,0.11,-1.67,61,1.65,4.95,0,6.6,8.76,1.19,4.08
15802,2.22,2.12,1.04,1.07,0.68,0,0.06,0.06,0.06,0,0.04,0.04,6.16,0.11,0.14,0,39.84,3.44,19.92,3.44,0.63,1.25,0.1
2126,2.23,1.81,0,,0.46,0,-0.35,-0.35,-0.35,0,-0.35,-0.35,45.13,0,-2.83,0,2,0.4,0,0.4,0,16.19,0
6744,2.23,4.84,0.34,0.38,1.65,0,0,0,0,0,0,0,9.68,0,-379.37,18,4.14,5,2.07,5,1.32,0.85,0
6401,2.24,2.47,0.16,0.42,0.01,0.52,-0.72,-0.72,-0.72,-1.384615385,-0.72,-0.72,4.76,0,100,68,0.26,4.63,0,4.89,0.16,1.73,1.41
5271,2.25,2.72,1.15,1.17,0.3,0,0.02,-0.01,-0.01,0,-0.01,0.02,8.94,0,-40,0,8,3,0,3,0.17,34.84,1.01
5761,2.25,3.2,0.02,0.03,0.2,0,-0.49,-0.49,-0.49,0,-0.49,-0.49,3.37,0,0,0,6,9.18,0,9.18,0,5.77,0
14132,2.26,1.96,1.79,1.8,0,0,-0.21,-0.25,-0.25,0,-0.25,-0.21,4.17,0,-53.33,0,10,4.7,0,4.7,0.21,58.2,0.88
7441,2.27,2.25,0.23,0.25,0.12,0,0.03,0.03,0.03,0,0.03,0.03,,0.01,26.67,0,6.5,4.89,3.25,4.89,0.04,11.73,0
2121,2.28,2.08,-1.55,11.36,4.5,1.56,0.2,0.62,0.17,0.108974359,0.11,0.14,20.83,1.09,1.96,109,23,1,0,1,3.98,0.83,0.59
3859,2.31,1.93,-1.05,1.16,1.85,0.02,1.36,0.71,0.71,35.5,0.44,1.09,3.65,0.83,33.33,0,23.44,5.3,11.72,5.3,0.94,0.64,11.99
